latitude,longitude
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.070
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.910,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.909,-37.071
-10.908,-37.071
-10.908,-37.071
-10.908,-37.071
-10.908,-37.071
-10.908,-37.071
-10.907,-37.071
-10.907,-37.071
-10.907,-37.071
-10.907,-37.071
-10.907,-37.071
-10.906,-37.071
-10.906,-37.071
-10.906,-37.071
-10.906,-37.071
-10.906,-37.072
-10.906,-37.072
-10.907,-37.072
-10.907,-37.072
-10.907,-37.072
-10.907,-37.072
-10.908,-37.072
-10.908,-37.072
-10.908,-37.072
-10.908,-37.072
-10.908,-37.072
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.908,-37.073
-10.457,-36.493
-10.457,-36.494
-10.457,-36.494
-10.457,-36.495
-10.457,-36.495
-10.457,-36.496
-10.456,-36.496
-10.456,-36.496
-10.455,-36.496
-10.455,-36.496
-10.454,-36.496
-10.454,-36.496
-10.453,-36.497
-10.453,-36.497
-10.452,-36.497
-10.452,-36.497
-10.451,-36.498
-10.451,-36.498
-10.451,-36.498
-10.450,-36.498
-10.450,-36.498
-10.449,-36.498
-10.448,-36.498
-10.448,-36.498
-10.448,-36.498
-10.447,-36.498
-10.446,-36.498
-10.446,-36.498
-10.445,-36.498
-10.445,-36.498
-10.444,-36.498
-10.444,-36.497
-10.443,-36.497
-10.443,-36.497
-10.442,-36.497
-10.441,-36.497
-10.441,-36.497
-10.441,-36.497
-10.441,-36.498
-10.441,-36.498
-10.442,-36.499
-10.442,-36.500
-10.442,-36.501
-10.442,-36.501
-10.443,-36.502
-10.443,-36.503
-10.443,-36.504
-10.443,-36.505
-10.444,-36.506
-10.444,-36.507
-10.444,-36.508
-10.445,-36.509
-10.445,-36.510
-10.445,-36.511
-10.446,-36.512
-10.446,-36.512
-10.447,-36.513
-10.448,-36.514
-10.448,-36.515
-10.449,-36.515
-10.450,-36.516
-10.451,-36.516
-10.451,-36.517
-10.452,-36.517
-10.453,-36.518
-10.454,-36.519
-10.455,-36.519
-10.455,-36.520
-10.456,-36.520
-10.457,-36.521
-10.458,-36.522
-10.459,-36.522
-10.459,-36.523
-10.460,-36.523
-10.461,-36.524
-10.462,-36.525
-10.463,-36.525
-10.464,-36.526
-10.464,-36.526
-10.465,-36.527
-10.466,-36.528
-10.466,-36.528
-10.467,-36.529
-10.467,-36.530
-10.468,-36.531
-10.468,-36.532
-10.469,-36.533
-10.470,-36.534
-10.470,-36.534
-10.470,-36.535
-10.471,-36.536
-10.471,-36.536
-10.471,-36.537
-10.472,-36.538
-10.472,-36.539
-10.473,-36.539
-10.473,-36.540
-10.474,-36.541
-10.474,-36.542
-10.475,-36.542
-10.475,-36.543
-10.476,-36.544
-10.476,-36.545
-10.477,-36.546
-10.477,-36.547
-10.478,-36.548
-10.478,-36.548
-10.479,-36.549
-10.480,-36.550
-10.480,-36.551
-10.481,-36.552
-10.481,-36.553
-10.482,-36.554
-10.482,-36.555
-10.483,-36.556
-10.483,-36.557
-10.484,-36.558
-10.484,-36.559
-10.485,-36.559
-10.486,-36.560
-10.486,-36.561
-10.487,-36.563
-10.487,-36.563
-10.488,-36.564
-10.489,-36.565
-10.489,-36.566
-10.490,-36.567
-10.490,-36.568
-10.491,-36.569
-10.491,-36.570
-10.492,-36.571
-10.492,-36.571
-10.493,-36.572
-10.493,-36.573
-10.494,-36.574
-10.494,-36.575
-10.495,-36.576
-10.495,-36.576
-10.496,-36.577
-10.496,-36.578
-10.497,-36.579
-10.497,-36.580
-10.498,-36.581
-10.498,-36.581
-10.499,-36.582
-10.499,-36.583
-10.499,-36.584
-10.500,-36.585
-10.500,-36.586
-10.500,-36.587
-10.499,-36.588
-10.499,-36.589
-10.499,-36.590
-10.499,-36.591
-10.499,-36.591
-10.499,-36.592
-10.498,-36.593
-10.498,-36.594
-10.498,-36.595
-10.498,-36.597
-10.498,-36.598
-10.497,-36.598
-10.497,-36.599
-10.497,-36.600
-10.496,-36.601
-10.496,-36.602
-10.496,-36.603
-10.496,-36.604
-10.495,-36.605
-10.495,-36.606
-10.495,-36.607
-10.495,-36.608
-10.494,-36.609
-10.494,-36.610
-10.494,-36.611
-10.493,-36.612
-10.493,-36.613
-10.493,-36.614
-10.493,-36.616
-10.492,-36.616
-10.492,-36.618
-10.492,-36.619
-10.492,-36.619
-10.491,-36.620
-10.491,-36.620
-10.490,-36.621
-10.490,-36.621
-10.489,-36.622
-10.488,-36.622
-10.487,-36.622
-10.486,-36.622
-10.485,-36.622
-10.484,-36.622
-10.484,-36.622
-10.483,-36.622
-10.482,-36.622
-10.481,-36.623
-10.480,-36.623
-10.479,-36.623
-10.478,-36.623
-10.477,-36.623
-10.476,-36.623
-10.475,-36.623
-10.475,-36.623
-10.474,-36.624
-10.473,-36.624
-10.473,-36.624
-10.472,-36.625
-10.472,-36.626
-10.471,-36.627
-10.471,-36.628
-10.470,-36.628
-10.470,-36.629
-10.470,-36.630
-10.469,-36.631
-10.469,-36.631
-10.469,-36.632
-10.468,-36.633
-10.468,-36.633
-10.468,-36.634
-10.467,-36.634
-10.467,-36.634
-10.467,-36.635
-10.467,-36.635
-10.466,-36.636
-10.466,-36.636
-10.466,-36.637
-10.465,-36.638
-10.465,-36.638
-10.464,-36.639
-10.463,-36.639
-10.463,-36.639
-10.462,-36.639
-10.462,-36.639
-10.462,-36.639
-10.462,-36.639
-10.462,-36.639
-10.462,-36.639
-10.461,-36.639
-10.461,-36.639
-10.460,-36.639
-10.460,-36.639
-10.460,-36.639
-10.460,-36.639
-10.459,-36.639
-10.458,-36.640
-10.458,-36.640
-10.457,-36.640
-10.456,-36.640
-10.456,-36.640
-10.455,-36.640
-10.454,-36.640
-10.453,-36.640
-10.452,-36.640
-10.452,-36.640
-10.451,-36.641
-10.450,-36.641
-10.450,-36.642
-10.449,-36.642
-10.449,-36.643
-10.448,-36.643
-10.448,-36.644
-10.448,-36.645
-10.447,-36.645
-10.447,-36.646
-10.447,-36.646
-10.447,-36.646
-10.447,-36.646
-10.447,-36.646
-10.447,-36.647
-10.446,-36.647
-10.446,-36.648
-10.446,-36.649
-10.445,-36.649
-10.445,-36.650
-10.445,-36.651
-10.444,-36.652
-10.444,-36.652
-10.444,-36.653
-10.443,-36.654
-10.443,-36.655
-10.442,-36.655
-10.442,-36.656
-10.442,-36.657
-10.441,-36.658
-10.441,-36.658
-10.440,-36.659
-10.440,-36.660
-10.439,-36.660
-10.439,-36.661
-10.457,-36.493
-10.438,-36.662
-10.438,-36.662
-10.457,-36.494
-10.437,-36.663
-10.457,-36.494
-10.436,-36.664
-10.457,-36.495
-10.436,-36.664
-10.457,-36.495
-10.435,-36.665
-10.457,-36.496
-10.434,-36.666
-10.456,-36.496
-10.434,-36.666
-10.456,-36.496
-10.433,-36.667
-10.455,-36.496
-10.432,-36.668
-10.455,-36.496
-10.432,-36.669
-10.454,-36.496
-10.431,-36.669
-10.454,-36.496
-10.430,-36.670
-10.453,-36.497
-10.430,-36.670
-10.453,-36.497
-10.430,-36.671
-10.452,-36.497
-10.429,-36.672
-10.452,-36.497
-10.429,-36.672
-10.451,-36.498
-10.429,-36.673
-10.451,-36.498
-10.430,-36.674
-10.451,-36.498
-10.430,-36.675
-10.450,-36.498
-10.430,-36.676
-10.450,-36.498
-10.430,-36.677
-10.449,-36.498
-10.430,-36.677
-10.448,-36.498
-10.430,-36.678
-10.448,-36.498
-10.430,-36.679
-10.448,-36.498
-10.430,-36.680
-10.447,-36.498
-10.429,-36.681
-10.446,-36.498
-10.429,-36.682
-10.446,-36.498
-10.429,-36.683
-10.445,-36.498
-10.429,-36.683
-10.445,-36.498
-10.428,-36.684
-10.444,-36.498
-10.428,-36.684
-10.444,-36.497
-10.427,-36.685
-10.443,-36.497
-10.427,-36.685
-10.443,-36.497
-10.426,-36.686
-10.442,-36.497
-10.425,-36.686
-10.441,-36.497
-10.425,-36.687
-10.441,-36.497
-10.424,-36.687
-10.441,-36.497
-10.423,-36.688
-10.441,-36.498
-10.423,-36.688
-10.441,-36.498
-10.422,-36.689
-10.442,-36.499
-10.421,-36.689
-10.442,-36.500
-10.421,-36.690
-10.442,-36.501
-10.421,-36.690
-10.442,-36.501
-10.420,-36.690
-10.443,-36.502
-10.420,-36.691
-10.443,-36.503
-10.420,-36.691
-10.443,-36.504
-10.419,-36.692
-10.443,-36.505
-10.418,-36.692
-10.444,-36.506
-10.418,-36.693
-10.444,-36.507
-10.418,-36.693
-10.444,-36.508
-10.417,-36.693
-10.445,-36.509
-10.417,-36.694
-10.445,-36.510
-10.417,-36.694
-10.445,-36.511
-10.417,-36.694
-10.446,-36.512
-10.416,-36.694
-10.446,-36.512
-10.416,-36.695
-10.447,-36.513
-10.415,-36.695
-10.448,-36.514
-10.415,-36.696
-10.448,-36.515
-10.415,-36.697
-10.449,-36.515
-10.414,-36.697
-10.450,-36.516
-10.414,-36.698
-10.451,-36.516
-10.414,-36.698
-10.451,-36.517
-10.414,-36.699
-10.452,-36.517
-10.414,-36.699
-10.453,-36.518
-10.413,-36.699
-10.454,-36.519
-10.413,-36.700
-10.455,-36.519
-10.413,-36.700
-10.412,-36.700
-10.455,-36.520
-10.412,-36.701
-10.456,-36.520
-10.411,-36.701
-10.457,-36.521
-10.411,-36.701
-10.458,-36.522
-10.410,-36.702
-10.459,-36.522
-10.410,-36.702
-10.459,-36.523
-10.409,-36.703
-10.460,-36.523
-10.409,-36.703
-10.461,-36.524
-10.409,-36.703
-10.462,-36.525
-10.409,-36.704
-10.463,-36.525
-10.408,-36.704
-10.464,-36.526
-10.408,-36.704
-10.464,-36.526
-10.408,-36.704
-10.465,-36.527
-10.408,-36.704
-10.466,-36.528
-10.408,-36.705
-10.466,-36.528
-10.407,-36.705
-10.467,-36.529
-10.407,-36.706
-10.467,-36.530
-10.407,-36.706
-10.468,-36.531
-10.407,-36.707
-10.468,-36.532
-10.406,-36.707
-10.469,-36.533
-10.405,-36.708
-10.470,-36.534
-10.405,-36.708
-10.470,-36.534
-10.404,-36.708
-10.470,-36.535
-10.404,-36.709
-10.471,-36.536
-10.403,-36.709
-10.471,-36.536
-10.403,-36.710
-10.471,-36.537
-10.403,-36.710
-10.472,-36.538
-10.402,-36.711
-10.472,-36.539
-10.402,-36.711
-10.473,-36.539
-10.402,-36.712
-10.473,-36.540
-10.401,-36.712
-10.474,-36.541
-10.401,-36.713
-10.474,-36.542
-10.401,-36.713
-10.475,-36.542
-10.400,-36.714
-10.475,-36.543
-10.400,-36.715
-10.476,-36.544
-10.399,-36.715
-10.476,-36.545
-10.398,-36.716
-10.477,-36.546
-10.398,-36.716
-10.477,-36.547
-10.397,-36.717
-10.478,-36.548
-10.396,-36.718
-10.478,-36.548
-10.396,-36.718
-10.479,-36.549
-10.395,-36.719
-10.480,-36.550
-10.394,-36.720
-10.480,-36.551
-10.394,-36.720
-10.481,-36.552
-10.393,-36.721
-10.481,-36.553
-10.392,-36.722
-10.482,-36.554
-10.392,-36.722
-10.482,-36.555
-10.391,-36.723
-10.483,-36.556
-10.390,-36.724
-10.483,-36.557
-10.390,-36.724
-10.484,-36.558
-10.389,-36.725
-10.484,-36.559
-10.388,-36.726
-10.485,-36.559
-10.486,-36.560
-10.387,-36.726
-10.387,-36.727
-10.486,-36.561
-10.487,-36.563
-10.386,-36.728
-10.487,-36.563
-10.385,-36.729
-10.488,-36.564
-10.384,-36.730
-10.489,-36.565
-10.383,-36.730
-10.383,-36.731
-10.489,-36.566
-10.382,-36.732
-10.490,-36.567
-10.490,-36.568
-10.381,-36.733
-10.380,-36.733
-10.491,-36.569
-10.379,-36.734
-10.491,-36.570
-10.492,-36.571
-10.379,-36.735
-10.492,-36.571
-10.378,-36.736
-10.493,-36.572
-10.493,-36.573
-10.377,-36.736
-10.494,-36.574
-10.377,-36.737
-10.494,-36.575
-10.376,-36.738
-10.495,-36.576
-10.375,-36.739
-10.495,-36.576
-10.374,-36.739
-10.496,-36.577
-10.374,-36.740
-10.496,-36.578
-10.373,-36.741
-10.497,-36.579
-10.372,-36.741
-10.497,-36.580
-10.371,-36.742
-10.498,-36.581
-10.371,-36.743
-10.498,-36.581
-10.370,-36.744
-10.499,-36.582
-10.369,-36.744
-10.499,-36.583
-10.368,-36.745
-10.499,-36.584
-10.368,-36.746
-10.500,-36.585
-10.367,-36.747
-10.500,-36.586
-10.366,-36.747
-10.500,-36.587
-10.365,-36.748
-10.499,-36.588
-10.364,-36.749
-10.499,-36.589
-10.363,-36.750
-10.499,-36.590
-10.363,-36.751
-10.499,-36.591
-10.362,-36.751
-10.499,-36.591
-10.361,-36.752
-10.499,-36.592
-10.361,-36.752
-10.498,-36.593
-10.360,-36.753
-10.498,-36.594
-10.360,-36.754
-10.498,-36.595
-10.359,-36.754
-10.498,-36.597
-10.358,-36.755
-10.498,-36.598
-10.357,-36.756
-10.497,-36.598
-10.357,-36.756
-10.497,-36.599
-10.497,-36.600
-10.357,-36.757
-10.356,-36.757
-10.496,-36.601
-10.356,-36.757
-10.496,-36.602
-10.356,-36.757
-10.496,-36.603
-10.356,-36.757
-10.496,-36.604
-10.355,-36.758
-10.495,-36.605
-10.355,-36.758
-10.495,-36.606
-10.355,-36.758
-10.495,-36.607
-10.355,-36.759
-10.495,-36.608
-10.355,-36.759
-10.494,-36.609
-10.354,-36.760
-10.494,-36.610
-10.354,-36.761
-10.494,-36.611
-10.354,-36.762
-10.493,-36.612
-10.353,-36.763
-10.493,-36.613
-10.353,-36.764
-10.493,-36.614
-10.352,-36.765
-10.493,-36.616
-10.352,-36.765
-10.492,-36.616
-10.351,-36.766
-10.492,-36.618
-10.351,-36.767
-10.492,-36.619
-10.351,-36.768
-10.492,-36.619
-10.350,-36.769
-10.491,-36.620
-10.350,-36.769
-10.491,-36.620
-10.350,-36.770
-10.490,-36.621
-10.349,-36.771
-10.490,-36.621
-10.349,-36.772
-10.489,-36.622
-10.349,-36.773
-10.488,-36.622
-10.349,-36.774
-10.487,-36.622
-10.349,-36.775
-10.486,-36.622
-10.348,-36.777
-10.485,-36.622
-10.348,-36.777
-10.484,-36.622
-10.348,-36.778
-10.484,-36.622
-10.348,-36.779
-10.483,-36.622
-10.348,-36.780
-10.482,-36.622
-10.349,-36.781
-10.481,-36.623
-10.349,-36.782
-10.480,-36.623
-10.349,-36.783
-10.479,-36.623
-10.349,-36.784
-10.478,-36.623
-10.349,-36.785
-10.477,-36.623
-10.349,-36.786
-10.476,-36.623
-10.349,-36.787
-10.475,-36.623
-10.349,-36.787
-10.475,-36.623
-10.349,-36.788
-10.474,-36.624
-10.350,-36.789
-10.473,-36.624
-10.350,-36.790
-10.473,-36.624
-10.351,-36.790
-10.472,-36.625
-10.351,-36.791
-10.472,-36.626
-10.351,-36.792
-10.471,-36.627
-10.352,-36.793
-10.471,-36.628
-10.352,-36.794
-10.470,-36.628
-10.470,-36.629
-10.353,-36.795
-10.470,-36.630
-10.353,-36.795
-10.469,-36.631
-10.353,-36.796
-10.469,-36.631
-10.354,-36.797
-10.469,-36.632
-10.354,-36.797
-10.468,-36.633
-10.355,-36.798
-10.468,-36.633
-10.355,-36.799
-10.468,-36.634
-10.355,-36.799
-10.467,-36.634
-10.356,-36.800
-10.467,-36.634
-10.356,-36.800
-10.467,-36.635
-10.356,-36.801
-10.467,-36.635
-10.357,-36.801
-10.466,-36.636
-10.358,-36.802
-10.466,-36.636
-10.466,-36.637
-10.359,-36.802
-10.465,-36.638
-10.359,-36.803
-10.465,-36.638
-10.360,-36.804
-10.464,-36.639
-10.361,-36.804
-10.463,-36.639
-10.362,-36.804
-10.463,-36.639
-10.363,-36.805
-10.462,-36.639
-10.364,-36.805
-10.462,-36.639
-10.365,-36.805
-10.462,-36.639
-10.366,-36.806
-10.462,-36.639
-10.367,-36.806
-10.462,-36.639
-10.368,-36.807
-10.462,-36.639
-10.369,-36.808
-10.461,-36.639
-10.369,-36.809
-10.461,-36.639
-10.370,-36.810
-10.460,-36.639
-10.371,-36.811
-10.460,-36.639
-10.371,-36.811
-10.460,-36.639
-10.372,-36.812
-10.460,-36.639
-10.372,-36.813
-10.459,-36.639
-10.373,-36.813
-10.458,-36.640
-10.374,-36.814
-10.458,-36.640
-10.374,-36.815
-10.457,-36.640
-10.375,-36.816
-10.456,-36.640
-10.375,-36.817
-10.456,-36.640
-10.376,-36.818
-10.455,-36.640
-10.376,-36.819
-10.454,-36.640
-10.377,-36.819
-10.453,-36.640
-10.378,-36.820
-10.452,-36.640
-10.379,-36.821
-10.452,-36.640
-10.379,-36.822
-10.451,-36.641
-10.380,-36.823
-10.450,-36.641
-10.380,-36.823
-10.450,-36.642
-10.381,-36.824
-10.449,-36.642
-10.381,-36.825
-10.449,-36.643
-10.381,-36.826
-10.448,-36.643
-10.381,-36.827
-10.448,-36.644
-10.381,-36.828
-10.448,-36.645
-10.381,-36.829
-10.447,-36.645
-10.381,-36.830
-10.447,-36.646
-10.381,-36.831
-10.447,-36.646
-10.381,-36.832
-10.447,-36.646
-10.381,-36.833
-10.447,-36.646
-10.380,-36.833
-10.447,-36.646
-10.380,-36.834
-10.447,-36.647
-10.380,-36.834
-10.446,-36.647
-10.379,-36.835
-10.446,-36.648
-10.379,-36.836
-10.446,-36.649
-10.379,-36.836
-10.445,-36.649
-10.378,-36.837
-10.445,-36.650
-10.378,-36.838
-10.445,-36.651
-10.378,-36.839
-10.444,-36.652
-10.378,-36.840
-10.444,-36.652
-10.378,-36.841
-10.444,-36.653
-10.378,-36.841
-10.443,-36.654
-10.378,-36.842
-10.443,-36.655
-10.379,-36.843
-10.442,-36.655
-10.379,-36.844
-10.442,-36.656
-10.379,-36.845
-10.442,-36.657
-10.379,-36.846
-10.441,-36.658
-10.380,-36.847
-10.441,-36.658
-10.380,-36.848
-10.440,-36.659
-10.380,-36.848
-10.440,-36.660
-10.380,-36.849
-10.439,-36.660
-10.380,-36.849
-10.439,-36.661
-10.380,-36.850
-10.438,-36.662
-10.380,-36.850
-10.438,-36.662
-10.381,-36.851
-10.437,-36.663
-10.381,-36.852
-10.436,-36.664
-10.381,-36.853
-10.436,-36.664
-10.382,-36.854
-10.435,-36.665
-10.382,-36.854
-10.434,-36.666
-10.382,-36.855
-10.434,-36.666
-10.382,-36.856
-10.433,-36.667
-10.382,-36.856
-10.432,-36.668
-10.382,-36.856
-10.432,-36.669
-10.383,-36.857
-10.431,-36.669
-10.383,-36.857
-10.430,-36.670
-10.383,-36.858
-10.430,-36.670
-10.383,-36.859
-10.430,-36.671
-10.383,-36.860
-10.429,-36.672
-10.383,-36.860
-10.429,-36.672
-10.383,-36.860
-10.429,-36.673
-10.383,-36.861
-10.430,-36.674
-10.383,-36.861
-10.430,-36.675
-10.383,-36.862
-10.430,-36.676
-10.384,-36.863
-10.430,-36.677
-10.384,-36.863
-10.430,-36.677
-10.384,-36.864
-10.430,-36.678
-10.384,-36.865
-10.430,-36.679
-10.384,-36.866
-10.430,-36.680
-10.384,-36.866
-10.429,-36.681
-10.384,-36.867
-10.429,-36.682
-10.384,-36.868
-10.429,-36.683
-10.384,-36.868
-10.429,-36.683
-10.384,-36.869
-10.428,-36.684
-10.384,-36.869
-10.428,-36.684
-10.384,-36.870
-10.427,-36.685
-10.384,-36.870
-10.427,-36.685
-10.384,-36.871
-10.426,-36.686
-10.384,-36.872
-10.425,-36.686
-10.425,-36.687
-10.384,-36.873
-10.424,-36.687
-10.384,-36.873
-10.423,-36.688
-10.385,-36.874
-10.423,-36.688
-10.385,-36.875
-10.422,-36.689
-10.385,-36.876
-10.421,-36.689
-10.385,-36.876
-10.421,-36.690
-10.385,-36.876
-10.421,-36.690
-10.385,-36.877
-10.420,-36.690
-10.385,-36.878
-10.420,-36.691
-10.385,-36.879
-10.420,-36.691
-10.419,-36.692
-10.385,-36.879
-10.418,-36.692
-10.385,-36.880
-10.418,-36.693
-10.385,-36.881
-10.418,-36.693
-10.385,-36.882
-10.417,-36.693
-10.385,-36.883
-10.417,-36.694
-10.385,-36.884
-10.417,-36.694
-10.385,-36.885
-10.417,-36.694
-10.385,-36.885
-10.416,-36.694
-10.416,-36.695
-10.386,-36.886
-10.386,-36.887
-10.415,-36.695
-10.415,-36.696
-10.386,-36.888
-10.415,-36.697
-10.386,-36.889
-10.414,-36.697
-10.386,-36.890
-10.414,-36.698
-10.386,-36.891
-10.414,-36.698
-10.386,-36.892
-10.414,-36.699
-10.386,-36.892
-10.414,-36.699
-10.413,-36.699
-10.386,-36.893
-10.413,-36.700
-10.386,-36.894
-10.413,-36.700
-10.386,-36.894
-10.412,-36.700
-10.386,-36.895
-10.412,-36.701
-10.386,-36.895
-10.411,-36.701
-10.386,-36.895
-10.411,-36.701
-10.386,-36.896
-10.410,-36.702
-10.410,-36.702
-10.409,-36.703
-10.409,-36.703
-10.409,-36.703
-10.409,-36.704
-10.408,-36.704
-10.408,-36.704
-10.408,-36.704
-10.408,-36.704
-10.408,-36.705
-10.407,-36.705
-10.407,-36.706
-10.407,-36.706
-10.407,-36.707
-10.406,-36.707
-10.405,-36.708
-10.405,-36.708
-10.404,-36.708
-10.404,-36.709
-10.403,-36.709
-10.403,-36.710
-10.403,-36.710
-10.402,-36.711
-10.402,-36.711
-10.402,-36.712
-10.401,-36.712
-10.401,-36.713
-10.401,-36.713
-10.400,-36.714
-10.400,-36.715
-10.399,-36.715
-10.398,-36.716
-10.398,-36.716
-10.397,-36.717
-10.396,-36.718
-10.396,-36.718
-10.395,-36.719
-10.394,-36.720
-10.394,-36.720
-10.393,-36.721
-10.392,-36.722
-10.392,-36.722
-10.391,-36.723
-10.390,-36.724
-10.390,-36.724
-10.389,-36.725
-10.388,-36.726
-10.387,-36.726
-10.387,-36.727
-10.386,-36.728
-10.385,-36.729
-10.384,-36.730
-10.383,-36.730
-10.383,-36.731
-10.382,-36.732
-10.381,-36.733
-10.380,-36.733
-10.379,-36.734
-10.379,-36.735
-10.378,-36.736
-10.377,-36.736
-10.377,-36.737
-10.376,-36.738
-10.375,-36.739
-10.374,-36.739
-10.374,-36.740
-10.373,-36.741
-10.372,-36.741
-10.371,-36.742
-10.371,-36.743
-10.370,-36.744
-10.369,-36.744
-10.368,-36.745
-10.368,-36.746
-10.367,-36.747
-10.366,-36.747
-10.365,-36.748
-10.364,-36.749
-10.363,-36.750
-10.363,-36.751
-10.362,-36.751
-10.361,-36.752
-10.361,-36.752
-10.360,-36.753
-10.360,-36.754
-10.359,-36.754
-10.358,-36.755
-10.357,-36.756
-10.357,-36.756
-10.357,-36.757
-10.356,-36.757
-10.356,-36.757
-10.356,-36.757
-10.356,-36.757
-10.355,-36.758
-10.355,-36.758
-10.355,-36.758
-10.355,-36.759
-10.355,-36.759
-10.354,-36.760
-10.354,-36.761
-10.354,-36.762
-10.353,-36.763
-10.353,-36.764
-10.352,-36.765
-10.352,-36.765
-10.351,-36.766
-10.351,-36.767
-10.351,-36.768
-10.350,-36.769
-10.350,-36.769
-10.350,-36.770
-10.349,-36.771
-10.349,-36.772
-10.349,-36.773
-10.349,-36.774
-10.349,-36.775
-10.348,-36.777
-10.348,-36.777
-10.348,-36.778
-10.348,-36.779
-10.348,-36.780
-10.349,-36.781
-10.349,-36.782
-10.349,-36.783
-10.349,-36.784
-10.349,-36.785
-10.349,-36.786
-10.349,-36.787
-10.349,-36.787
-10.349,-36.788
-10.350,-36.789
-10.350,-36.790
-10.351,-36.790
-10.351,-36.791
-10.351,-36.792
-10.352,-36.793
-10.352,-36.794
-10.353,-36.795
-10.353,-36.795
-10.353,-36.796
-10.354,-36.797
-10.354,-36.797
-10.355,-36.798
-10.355,-36.799
-10.355,-36.799
-10.356,-36.800
-10.356,-36.800
-10.356,-36.801
-10.357,-36.801
-10.358,-36.802
-10.359,-36.802
-10.359,-36.803
-10.360,-36.804
-10.361,-36.804
-10.362,-36.804
-10.363,-36.805
-10.364,-36.805
-10.365,-36.805
-10.366,-36.806
-10.367,-36.806
-10.368,-36.807
-10.369,-36.808
-10.369,-36.809
-10.370,-36.810
-10.371,-36.811
-10.371,-36.811
-10.372,-36.812
-10.372,-36.813
-10.373,-36.813
-10.374,-36.814
-10.374,-36.815
-10.375,-36.816
-10.375,-36.817
-10.376,-36.818
-10.376,-36.819
-10.377,-36.819
-10.378,-36.820
-10.379,-36.821
-10.379,-36.822
-10.380,-36.823
-10.380,-36.823
-10.381,-36.824
-10.381,-36.825
-10.381,-36.826
-10.381,-36.827
-10.381,-36.828
-10.381,-36.829
-10.381,-36.830
-10.381,-36.831
-10.381,-36.832
-10.381,-36.833
-10.380,-36.833
-10.380,-36.834
-10.380,-36.834
-10.379,-36.835
-10.379,-36.836
-10.379,-36.836
-10.378,-36.837
-10.378,-36.838
